[206,11]	2.060000e-01	2.045461e-01	2.045461e-01	3.359763e-08
[207,11]	2.070000e-01	2.055249e-01	2.055248e-01	3.307025e-08
[208,11]	2.080000e-01	2.065034e-01	2.065034e-01	3.235696e-08
[209,11]	2.090000e-01	2.074818e-01	2.074817e-01	3.149506e-08
[210,11]	2.100000e-01	2.084599e-01	2.084599e-01	3.052205e-08
[211,11]	2.110000e-01	2.094378e-01	2.094378e-01	2.947564e-08
[212,11]	2.120000e-01	2.104155e-01	2.104155e-01	2.839374e-08
[213,11]	2.130000e-01	2.113931e-01	2.113930e-01	2.731449e-08
[214,11]	2.140000e-01	2.123703e-01	2.123703e-01	2.627622e-08
[215,11]	2.150000e-01	2.133474e-01	2.133474e-01	2.531747e-08
[216,11]	2.160000e-01	2.143243e-01	2.143243e-01	2.447703e-08
[217,11]	2.170000e-01	2.153010e-01	2.153009e-01	2.379384e-08
[218,11]	2.180000e-01	2.162774e-01	2.162774e-01	2.330712e-08
[219,11]	2.190000e-01	2.172536e-01	2.172536e-01	2.305625e-08
[220,11]	2.200000e-01	2.182296e-01	2.182296e-01	2.308087e-08
[221,12]	2.210000e-01	2.192054e-01	2.192054e-01	2.340606e-08
[222,12]	2.220000e-01	2.201810e-01	2.201810e-01	2.399815e-08
[223,12]	2.230000e-01	2.211563e-01	2.211563e-01	2.480893e-08
[224,12]	2.240000e-01	2.221315e-01	2.221314e-01	2.579043e-08
[225,12]	2.250000e-01	2.231064e-01	2.231063e-01	2.689489e-08
[226,12]	2.260000e-01	2.240810e-01	2.240810e-01	2.807476e-08
[227,12]	2.270000e-01	2.250555e-01	2.250555e-01	2.928273e-08
[228,12]	2.280000e-01	2.260297e-01	2.260297e-01	3.047171e-08
[229,12]	2.290000e-01	2.270037e-01	2.270037e-01	3.159483e-08
[230,12]	2.300000e-01	2.279775e-01	2.279775e-01	3.260546e-08
[231,12]	2.310000e-01	2.289511e-01	2.289510e-01	3.345717e-08
[232,12]	2.320000e-01	2.299244e-01	2.299244e-01	3.410379e-08
[233,12]	2.330000e-01	2.308975e-01	2.308975e-01	3.449937e-08
[234,12]	2.340000e-01	2.318704e-01	2.318703e-01	3.459816e-08
[235,12]	2.350000e-01	2.328430e-01	2.328430e-01	3.435468e-08
[236,12]	2.360000e-01	2.338154e-01	2.338153e-01	3.372366e-08
[237,12]	2.370000e-01	2.347875e-01	2.347875e-01	3.266008e-08
[238,12]	2.380000e-01	2.357595e-01	2.357594e-01	3.111913e-08
[239,12]	2.390000e-01	2.367312e-01	2.367311e-01	2.905626e-08
[240,12]	2.400000e-01	2.377026e-01	2.377026e-01	2.642713e-08
[241,13]	2.410000e-01	2.386738e-01	2.386738e-01	2.320805e-08
[242,13]	2.420000e-01	2.396448e-01	2.396448e-01	1.945710e-08
[243,13]	2.430000e-01	2.406156e-01	2.406156e-01	1.525298e-08
[244,13]	2.440000e-01	2.415861e-01	2.415861e-01	1.067465e-08
[245,13]	2.450000e-01	2.425563e-01	2.425563e-01	5.801277e-09
[246,13]	2.460000e-01	2.435263e-01	2.435263e-01	7.123068e-10
[247,13]	2.470000e-01	2.444961e-01	2.444961e-01	4.512594e-09
[248,13]	2.480000e-01	2.454656e-01	2.454657e-01	9.793509e-09
[249,13]	2.490000e-01	2.464349e-01	2.464349e-01	1.505028e-08
[250,13]	2.500000e-01	2.474040e-01	2.474040e-01	2.020250e-08
[251,13]	2.510000e-01	2.483727e-01	2.483728e-01	2.516952e-08
[252,13]	2.520000e-01	2.493413e-01	2.493413e-01	2.987044e-08
[253,13]	2.530000e-01	2.503096e-01	2.503096e-01	3.422411e-08
[254,13]	2.540000e-01	2.512776e-01	2.512777e-01	3.814913e-08
[255,13]	2.550000e-01	2.522454e-01	2.522455e-01	4.156386e-08
[256,13]	2.560000e-01	2.532129e-01	2.532130e-01	4.438640e-08
[257,13]	2.570000e-01	2.541802e-01	2.541803e-01	4.653460e-08
[258,13]	2.580000e-01	2.551473e-01	2.551473e-01	4.792606e-08
[259,13]	2.590000e-01	2.561140e-01	2.561141e-01	4.847811e-08
[260,13]	2.600000e-01	2.570806e-01	2.570806e-01	4.810784e-08
[261,14]	2.610000e-01	2.580468e-01	2.580469e-01	4.676140e-08
[262,14]	2.620000e-01	2.590128e-01	2.590129e-01	4.450184e-08
[263,14]	2.630000e-01	2.599786e-01	2.599786e-01	4.142130e-08
[264,14]	2.640000e-01	2.609440e-01	2.609441e-01	3.761163e-08
[265,14]	2.650000e-01	2.619093e-01	2.619093e-01	3.316444e-08
[266,14]	2.660000e-01	2.628742e-01	2.628743e-01	2.817106e-08
[267,14]	2.670000e-01	2.638389e-01	2.638390e-01	2.272258e-08
[268,14]	2.680000e-01	2.648034e-01	2.648034e-01	1.690981e-08
[269,14]	2.690000e-01	2.657675e-01	2.657675e-01	1.082330e-08
[270,14]	2.700000e-01	2.667314e-01	2.667314e-01	4.553345e-09
[271,14]	2.710000e-01	2.676951e-01	2.676951e-01	1.810041e-09
[272,14]	2.720000e-01	2.686584e-01	2.686584e-01	8.177102e-09
[273,14]	2.730000e-01	2.696215e-01	2.696215e-01	1.445835e-08
[274,14]	2.740000e-01	2.705844e-01	2.705844e-01	2.056457e-08
[275,14]	2.750000e-01	2.715469e-01	2.715469e-01	2.640681e-08
[276,14]	2.760000e-01	2.725092e-01	2.725092e-01	3.189639e-08
[277,14]	2.770000e-01	2.734712e-01	2.734712e-01	3.694491e-08
[278,14]	2.780000e-01	2.744330e-01	2.744329e-01	4.146423e-08
[279,14]	2.790000e-01	2.753945e-01	2.753944e-01	4.536649e-08
[280,14]	2.800000e-01	2.763556e-01	2.763556e-01	4.856411e-08
[281,15]	2.810000e-01	2.773166e-01	2.773165e-01	5.099160e-08
[282,15]	2.820000e-01	2.782772e-01	2.782772e-01	5.267099e-08
[283,15]	2.830000e-01	2.792376e-01	2.792375e-01	5.364643e-08
[284,15]	2.840000e-01	2.801976e-01	2.801976e-01	5.396234e-08
[285,15]	2.850000e-01	2.811575e-01	2.811574e-01	5.366343e-08
[286,15]	2.860000e-01	2.821170e-01	2.821169e-01	5.279467e-08
[287,15]	2.870000e-01	2.830762e-01	2.830762e-01	5.140131e-08
[288,15]	2.880000e-01	2.840352e-01	2.840351e-01	4.952891e-08
[289,15]	2.890000e-01	2.849938e-01	2.849938e-01	4.722329e-08
[290,15]	2.900000e-01	2.859522e-01	2.859522e-01	4.453056e-08
[291,15]	2.910000e-01	2.869103e-01	2.869103e-01	4.149712e-08
[292,15]	2.920000e-01	2.878681e-01	2.878681e-01	3.816964e-08
[293,15]	2.930000e-01	2.888257e-01	2.888256e-01	3.459509e-08
[294,15]	2.940000e-01	2.897829e-01	2.897829e-01	3.082073e-08
[295,15]	2.950000e-01	2.907399e-01	2.907398e-01	2.689410e-08
[296,15]	2.960000e-01	2.916965e-01	2.916965e-01	2.286304e-08
[297,15]	2.970000e-01	2.926529e-01	2.926529e-01	1.877567e-08
[298,15]	2.980000e-01	2.936089e-01	2.936089e-01	1.468041e-08
[299,15]	2.990000e-01	2.945647e-01	2.945647e-01	1.062596e-08
[300,15]	3.000000e-01	2.955202e-01	2.955202e-01	6.661340e-09
[301,16]	3.010000e-01	2.964754e-01	2.964754e-01	2.827869e-09
[302,16]	3.020000e-01	2.974303e-01	2.974303e-01	8.646807e-10
[303,16]	3.030000e-01	2.983849e-01	2.983849e-01	4.414210e-09
[304,16]	3.040000e-01	2.993392e-01	2.993392e-01	7.818322e-09
[305,16]	3.050000e-01	3.002932e-01	3.002932e-01	1.107432e-08
[306,16]	3.060000e-01	3.012469e-01	3.012469e-01	1.417921e-08
[307,16]	3.070000e-01	3.022003e-01	3.022003e-01	1.712971e-08
[308,16]	3.080000e-01	3.031534e-01	3.031534e-01	1.992220e-08
[309,16]	3.090000e-01	3.041062e-01	3.041062e-01	2.255279e-08
[310,16]	3.100000e-01	3.050586e-01	3.050587e-01	2.501729e-08
[311,16]	3.110000e-01	3.060108e-01	3.060108e-01	2.731119e-08
[312,16]	3.120000e-01	3.069627e-01	3.069627e-01	2.942967e-08
[313,16]	3.130000e-01	3.079143e-01	3.079143e-01	3.136761e-08
[314,16]	3.140000e-01	3.088655e-01	3.088656e-01	3.311961e-08
[315,16]	3.150000e-01	3.098165e-01	3.098165e-01	3.467992e-08
[316,16]	3.160000e-01	3.107671e-01	3.107671e-01	3.604250e-08
[317,16]	3.170000e-01	3.117174e-01	3.117175e-01	3.720100e-08
[318,16]	3.180000e-01	3.126675e-01	3.126675e-01	3.814877e-08
[319,16]	3.190000e-01	3.136172e-01	3.136172e-01	3.887882e-08
[320,16]	3.200000e-01	3.145666e-01	3.145666e-01	3.938388e-08
[321,17]	3.210000e-01	3.155156e-01	3.155157e-01	3.965880e-08
[322,17]	3.220000e-01	3.164644e-01	3.164644e-01	3.970795e-08
[323,17]	3.230000e-01	3.174128e-01	3.174129e-01	3.953784e-08
[324,17]	3.240000e-01	3.183610e-01	3.183610e-01	3.915467e-08
[325,17]	3.250000e-01	3.193088e-01	3.193088e-01	3.856430e-08
[326,17]	3.260000e-01	3.202563e-01	3.202563e-01	3.777230e-08
[327,17]	3.270000e-01	3.212034e-01	3.212035e-01	3.678390e-08
[328,17]	3.280000e-01	3.221503e-01	3.221503e-01	3.560403e-08
[329,17]	3.290000e-01	3.230968e-01	3.230969e-01	3.423728e-08
[330,17]	3.300000e-01	3.240430e-01	3.240431e-01	3.268792e-08
[331,17]	3.310000e-01	3.249889e-01	3.249889e-01	3.095990e-08
[332,17]	3.320000e-01	3.259345e-01	3.259345e-01	2.905686e-08
[333,17]	3.330000e-01	3.268797e-01	3.268797e-01	2.698210e-08
[334,17]	3.340000e-01	3.278246e-01	3.278246e-01	2.473859e-08
[335,17]	3.350000e-01	3.287692e-01	3.287692e-01	2.232897e-08
[336,17]	3.360000e-01	3.297134e-01	3.297134e-01	1.975559e-08
[337,17]	3.370000e-01	3.306573e-01	3.306573e-01	1.702042e-08
[338,17]	3.380000e-01	3.316009e-01	3.316009e-01	1.412513e-08
